"x","y","z","y1","y2"
-1.55175533147366,0.977243045037926,-4.15080263496798,-4478283.77711663,-182.504959106445
0.420483424891368,1.14819303330917,-4.95840477934962,12466828.594982,-313.425750732422
-1.55175533147366,0.977243045037926,-4.15080263496798,-4478283.77711663,-182.504959106445
0.467785786682563,0.957510728609457,-4.14859687929631,3155309.68131822,-312.895568847656
-0.244346408877259,1.15647052340937,-4.15065848081026,-400405.813529909,-234.05696105957
-1.22320334179239,1.61122813167679,-4.16469066763354,-3300311.68901682,-233.771713256836
0.451106722600358,0.970614985491583,-4.18149530278601,3121783.01018456,-312.137359619141
0.177435220250715,0.97653180787543,-4.26972498942072,2014434.46425807,-287.255249023438
-1.21533475861164,1.13761604643535,-4.11288544893633,-4131141.8421182,-205.301651000977
-0.90628879412185,1.39121494317327,-4.05920617783693,-3319529.19085982,-222.278442382812
-0.0105315488844856,1.13501901298498,-4.14933219137349,798852.061292678,-262.135803222656
-0.11339126960633,0.982434087219244,-4.186407897148,365492.573139012,-252.697021484375
0.0300095966282207,1.14953822766885,-4.16725384715812,1043716.54858202,-266.617858886719
0.109302054862732,1.13494370794867,-4.15997640417704,1438279.04283646,-277.637481689453
0.168797060110454,0.982865196300135,-4.1835579118853,1739474.93895733,-285.508148193359
0.161791583331936,0.973382222749409,-4.18285196881264,1703310.60898945,-284.428375244141
0.177435220250715,0.97653180787543,-4.26972498942072,2014434.46425807,-287.255249023438
-1.30622228046915,1.13745939858271,-4.15006455798464,-4230537.91695547,-202.995269775391
-1.48491075652308,1.10710263515076,-4.12747405534998,-4404579.7006138,-195.015533447266
0.0882521157549306,1.15541974810285,-4.16028440151757,1338582.89190853,-274.057586669922
-0.138580008494443,0.972773334096131,-4.15045823158934,184205.323540449,-249.668350219727
-0.113498394266323,0.982603540713151,-4.18278221260706,357432.528758287,-252.653182983398
-0.194478730592552,1.14986879645335,-4.15065862093266,-146153.595858842,-239.127319335938
-0.168624703175564,1.11415424077264,-4.15021856090591,-11993.7942409515,-244.248474121094
0.0694907962415558,0.976012653784937,-3.9912195595856,1200696.18003163,-271.773956298828
