"x","y","z","y1","y2"
-4.46994283989131,-0.725616575482608,2.96254581795408,209301973.288565,-323.531372070312
-4.46994283989131,-0.725616575482608,2.96254581795408,209301973.288565,-323.531372070312
-2.38891499670627,0.463634641115897,-4.38335569992674,-3106486.7007091,-160.198913574219
-2.38891499670627,0.463634641115897,-4.38335569992674,-3106486.7007091,-160.198913574219
-4.28611611694317,-0.162481399929524,0.85514567357473,54504109.0608835,-271.296600341797
-4.58836903874789,0.00321015171384079,-4.60341058926587,152881.866679668,-270.987640380859
-4.66818770146864,-0.217539296096222,2.71262995407955,166692662.016069,-315.252563476562
-4.46994283989131,-0.725616575482608,2.96254581795408,209301973.288565,-323.531372070312
-4.7260744563153,-0.189137442348257,0.607802740101248,59910310.1946896,-283.149627685547
-4.26142234371027,-0.192603685310799,1.67542466901187,87548419.1976677,-284.445526123047
-4.74615779852247,-0.385232921893801,1.83123147293803,114467997.819088,-301.682281494141
-4.90125204222881,-0.0114759459866101,2.35184300126779,151740944.612326,-312.399597167969
-4.71468090706638,-0.26933823516391,1.53925736498,97581347.3155454,-300.941314697266
-4.90125204222881,-0.0114759459866101,2.17798299724427,140359006.594328,-308.811187744141
-4.66818770146864,-0.217539296096222,2.71262995407955,166692662.016069,-315.252563476562
-4.16532754225936,-0.767352303367041,2.00594864414456,124031536.004002,-305.683135986328
-4.90125204222881,-0.0114759459866101,2.11121740617286,136347900.88544,-307.433197021484
-4.77969485226964,-0.054040041923609,2.10536104305007,127439865.784289,-307.372955322266
-4.71468090706638,0.103799254203501,1.53925736498,96179473.0578423,-290.265167236328
-4.26142234371027,-0.192603685310799,1.67542466901187,87548419.1976677,-284.445526123047
-4.71468090706638,0.103799254203501,1.53925736498,96179473.0578423,-290.265167236328
-2.60914761007882,-0.00169447743721852,-4.1861523793398,-1952876.93112582,-185.138229370117
-2.38891499670627,0.463634641115897,-4.38335569992674,-3106486.7007091,-160.198913574219
-4.20986509331803,-0.453887579030671,-4.3898551501631,-860300.600647241,-266.933227539062
-4.15720352618048,-0.0503799728535729,-4.38295891788169,-1490095.32977614,-258.083984375
