"x","y","z","y1","y2"
3.19499548625722,2.61880713725516,-4.08932437598557,33176994.7559155,-324.509155273438
-1.40054686774271,1.11908684325282,-4.17831390527698,-4359040.27128994,-207.99592590332
2.89135493533746,2.57528601110072,-4.11200880352341,29411301.0432057,-307.232391357422
0.675700910988671,0.520932392286157,-4.24201955219112,4398419.23889598,-304.290252685547
-1.39352106922907,2.5329942870246,-4.11407421895546,1843430.36128876,-254.52912902832
-0.807354682196511,1.74396464150879,-4.23286665748095,-2298068.79237372,-248.980651855469
-1.59306606096173,2.53849254223583,-4.086118543654,3111994.14628252,-262.249389648438
2.90581059571408,2.80509342146947,-3.92188218369823,30940185.890774,-313.429901123047
2.93490722680463,2.65817531219202,-4.11358062561923,30350389.166518,-312.295593261719
0.47090527126492,0.706338338802368,-4.24158616500148,3307549.08030483,-302.968200683594
0.675700910988671,0.520932392286157,-4.24201955219112,4398419.23889598,-304.290252685547
3.09436243585878,2.56693066913715,-4.11351681697251,31728576.3340359,-319.328643798828
2.87623126790172,2.66149330429743,-4.12248526893452,29677050.1569123,-308.822784423828
-0.792552917229698,1.48637206445486,-3.87361616926794,-2902683.24987909,-239.992706298828
-1.46511601564895,1.48717742975644,-4.25037502014917,-3477795.60524634,-229.07795715332
-1.24721938273872,1.28756712410339,-3.98046720801247,-4120792.07807598,-220.505340576172
-0.807664038616159,1.33387819851235,-3.87548306117591,-3042899.63907403,-233.080871582031
3.11042023809965,2.61880713725516,-4.45112054140965,32793036.7366662,-324.226989746094
-1.46511601564895,1.48717742975644,-4.25037502014917,-3477795.60524634,-229.07795715332
3.13940661592765,2.61178977367394,-4.15134983465767,32477557.1546782,-323.6416015625
3.19499548625722,2.61880713725516,-4.08932437598557,33176994.7559155,-324.509155273438
3.07561185071681,2.6177494454135,-4.11166694788963,31784751.8633383,-319.825500488281
3.09175394089828,2.66323968952333,-4.11357350625588,32209203.792735,-322.131561279297
3.12426791637986,2.57407640530371,-4.1132649258324,32111685.1694067,-321.262603759766
-1.39412124933442,1.28756712410339,-3.98046720801247,-4163115.6308952,-220.159164428711
