"x","y","z","y1","y2"
-0.778419150775212,1.94077970760706,-1.12411104971083,-7677841.23194513,-118.455261230469
-1.02398272001126,-3.99536668395633,4.97904158379733,2001123853.07417,-324.807312011719
-1.0978516106338,-3.98114270810729,4.27368956559658,1553839939.5122,-311.041320800781
-1.33453779075704,1.8489068326228,3.39530087148233,91707326.5470533,-310.366607666016
-1.29702494017961,-4.35606196711268,4.62581321660864,1921992349.13918,-318.729339599609
-1.84874045490057,-4.80560850677209,4.11871460169123,1709530847.74736,-314.815612792969
-1.84874045490057,-4.80560850677209,4.11871460169123,1709530847.74736,-314.815612792969
0.989533621534491,3.30711828045988,-0.844459934176821,8915357.57655981,-302.579040527344
-1.1579211345915,2.2912994864977,3.37359647376932,75373474.5717953,-306.241394042969
-1.02398272001126,-4.09008286734854,4.81979617462208,1949749279.97105,-319.944519042969
-1.02398272001126,-4.09008286734854,4.81979617462208,1949749279.97105,-319.944519042969
-1.1579211345915,2.2912994864977,3.37359647376932,75373474.5717953,-306.241394042969
0.618848235505133,3.04724659170713,-1.63752628865015,8104714.11166543,-266.634796142578
-0.933444856297294,3.58178889806943,-3.94043463776264,3549065.43774438,-264.074584960938
-1.14072362204766,3.43322069476485,-0.863038202879398,-354419.257262766,-255.757339477539
-0.933444856297294,3.58178889806943,-3.94043463776264,3549065.43774438,-264.074584960938
-1.27021590028412,2.38593332680278,-1.20833264170228,-5074196.64005655,-211.138565063477
-1.14542485319433,2.29548169129756,-1.19128369384552,-6385077.1471926,-179.12760925293
-1.807405317424,1.81832536011444,-1.10988028004921,-2014350.24280864,-249.916259765625
-1.5113420287827,1.89251041954499,-1.18294262186309,-4572011.81672597,-215.878952026367
-1.51712891559472,2.19111386569409,-1.31240316598808,-3443960.02367795,-243.333587646484
-1.04481063276543,3.38715553288942,-1.16774201953422,-1001807.76482654,-254.174301147461
-1.11616578919871,1.83451687636701,-1.11514305997999,-7148932.82747298,-149.08073425293
-1.69502881829296,1.91441895515973,-1.21870867814793,-2802183.69986317,-247.338195800781
0.811326503399409,3.14905934520908,-1.27370262418809,8579776.32133466,-286.254638671875
