"x","y","z","y1","y2"
-2.17311685674591,0.0641752137951257,-4.24552269872805,-3303382.46919698,-189.73078918457
-0.140390834321043,0.738747028233255,-4.13360970905064,112071.477702767,-264.830230712891
-4.20489486532525,-0.260832700657333,-4.50515772066045,-1351795.49673817,-215.251937866211
-2.07949164060323,0.154740542624078,-4.2283989260309,-3640280.89887327,-187.731185913086
0.123997704525921,0.442978077725323,-4.00901068111964,1874797.86016831,-287.339477539062
-2.0117855845615,0.868685719830992,-3.77365096541506,-2929714.83734217,-201.406204223633
-0.0474840685099642,-0.111127822506631,-4.25743325842794,1826599.84307876,-282.985717773438
-4.10918279087544,-0.201128971057589,-4.49493073352038,-1403029.82261899,-213.873321533203
-0.108615654365854,0.0786831007187266,-4.27497248497388,1342992.13894922,-279.411285400391
0.16780857332601,0.255372506204169,-4.48872471760145,3380567.77880111,-290.607482910156
-0.0474840685099642,-0.111127822506631,-4.25743325842794,1826599.84307876,-282.985717773438
0.123997704525921,0.442978077725323,-4.00901068111964,1874797.86016831,-287.339477539062
-3.98486358537562,0.249860253929106,-4.50515772066045,-1664535.81833139,-211.062606811523
-2.07949164060323,0.154740542624078,-4.2283989260309,-3640280.89887327,-187.731185913086
-0.202464016078948,0.442978077725323,-4.00901068111964,403550.195558578,-266.301483154297
