"x","y","z","y1","y2"
-0.755208931028762,2.4016533148124,-0.351695524597872,-3457586.11918166,-194.214981079102
0.563455060635,-0.518654671207409,-0.0856208620958716,34885848.4509163,-366.224822998047
-0.797740871169125,1.2725124043355,-0.366617927750588,4768926.90402076,-290.174621582031
0.738426961771375,-0.0917621167461688,-0.593605633678657,21174028.7382824,-292.580902099609
0.45427477505797,-0.475590106858486,-0.0922518505366585,33739845.0091565,-363.694915771484
0.563455060635,-0.518654671207409,-0.339617942461937,29350583.6382606,-359.780792236328
0.815539607625875,4.56980116768084,2.40854157375465,-500577.211649358,-283.637512207031
0.678025367389316,-0.39615858279067,-0.533232846965221,24910549.3307009,-332.735443115234
0.374855233822685,-0.717417093523062,-0.538651611805085,28298847.5614159,-359.531188964844
0.685695069125865,-0.474050899542432,-0.946935482927893,21813300.0443556,-308.001068115234
0.658350198560761,-0.474124875657738,-0.508089404833148,26177708.8541304,-339.169281005859
-1.16630928934959,2.41642039048081,-0.363080600094126,-3165190.88070118,-212.932281494141
0.543959952466099,4.44813849599545,1.63835327160236,-1848981.88129658,-241.992218017578
0.563455060635,-0.518654671207409,-0.0856208620958716,34885848.4509163,-366.224822998047
0.676840212412465,-0.473997971881571,-0.534737342544401,25832717.046595,-335.980316162109
0.685695069125865,-0.474050899542432,-0.946935482927893,21813300.0443556,-308.001068115234
0.738426961771375,-0.0917621167461688,-0.593605633678657,21174028.7382824,-292.580902099609
0.655112391512198,4.44813849599545,1.75759034145048,-1582407.3430143,-254.904190063477
0.583522370360865,4.55994336639269,2.36991649963613,-1309087.89109969,-262.620452880859
0.676840212412465,-0.473997971881571,-0.534737342544401,25832717.046595,-335.980316162109
0.726148506498401,4.79444387596376,2.40285894954583,-883454.384496599,-275.368286132812
0.715335901845724,4.7873807847767,2.51719540353523,-818482.581762046,-277.477386474609
0.610576996857869,4.78270504163722,2.46611726909867,-1134003.29861873,-268.8759765625
0.542985315166552,4.638670878235,2.01897248008582,-1831640.73257715,-254.663940429688
0.781122425636288,4.79625869062619,2.40925086641724,-626965.684399962,-278.410247802734
