"x","y","z","y1","y2"
-1.18787875769386,1.34158935867173,-4.11627075192072,-3561631.52985555,-247.76985168457
0.405924788448231,0.474495380086942,2.87126019939775,139833388.43519,-390.384613037109
0.376778633533068,0.747619848723646,2.50813530691747,96609657.4154094,-363.263519287109
0.519118453501085,1.40628441535122,-0.813232760273358,14756517.6285934,-357.219818115234
0.405924788448231,0.474495380086942,2.87126019939775,139833388.43519,-390.384613037109
-1.12179529038265,1.60663586565205,0.847112649980251,10344971.4870937,-326.861877441406
0.823183612032531,4.99598213316863,2.505302813066,1122281.85316116,-317.718200683594
0.345100998324944,1.55105925646436,-0.873891847289412,13110574.3191632,-335.304840087891
0.343699993192648,4.84704036469855,2.79906173556916,127183.502881289,-291.845611572266
0.402095789515918,4.67267382659399,2.40213253669444,-1033240.98627561,-284.502746582031
-1.21982055051288,1.93207442149765,-1.06106979343805,-2766359.54401973,-267.715148925781
0.384424047589059,1.29806195804934,-0.813019635973822,14482111.0897135,-343.794982910156
0.353861415403426,1.53802164699088,-0.907529236436543,13119493.1019782,-339.072723388672
0.402095789515918,4.67267382659399,2.40213253669444,-1033240.98627561,-284.502746582031
0.823183612032531,4.99598213316863,2.505302813066,1122281.85316116,-317.718200683594
-1.21982055051288,1.93207442149765,-1.06106979343805,-2766359.54401973,-267.715148925781
-1.23313116071294,1.46433635186097,-3.88019487002444,-3331926.0780001,-259.9912109375
0.393162565548961,1.29919920958974,-0.80429939550726,14561493.0396076,-344.640319824219
-1.23313116071294,1.46433635186097,-3.88019487002444,-3331926.0780001,-259.9912109375
0.38813096653477,1.29806195804934,-0.813019635973822,14500061.5496157,-344.280731201172
0.38813096653477,1.29806195804934,-0.813019635973822,14500061.5496157,-344.280731201172
-1.21982055051288,1.93207442149765,-1.06106979343805,-2766359.54401973,-267.715148925781
0.38813096653477,1.29806195804934,-0.813019635973822,14500061.5496157,-344.280731201172
0.405924788448231,0.474495380086942,2.87126019939775,139833388.43519,-390.384613037109
0.38813096653477,1.29806195804934,-0.813019635973822,14500061.5496157,-344.280731201172
