"x","y","z","y1","y2"
0.214026364828954,-1.01833099024468,1.7837191918769,149238603.596266,-335.652801513672
-1.55815906228972,0.679835237832848,-4.29024739381751,-4060359.52281761,-180.142349243164
0.206825125358152,-1.01670768750823,1.15441878899832,103067411.107345,-315.739501953125
2.98682488762406,2.50044511232386,-3.1345316189304,31177476.668751,-313.334136962891
0.00269747460914016,-0.805962939513353,1.81375899119303,134608067.288793,-324.227386474609
2.8048940288961,2.53710603058369,-3.07910525363516,29237721.543086,-307.451782226562
0.0770243825726324,0.675677928443022,-3.87573262969932,2400115.53538406,-304.345458984375
0.00910852032755627,-1.05060250253942,1.21594759520877,107641896.788307,-320.703186035156
0.00910852032755627,-1.05060250253942,1.21594759520877,107641896.788307,-320.703186035156
-1.49751899661397,1.87526478207055,-4.24158980606901,-1943551.25031751,-270.383209228516
-0.0528373408120648,0.776569970639271,-3.85396800363868,1727063.79681858,-288.563446044922
2.90478343873946,2.50063134402816,-2.94691043647321,30078358.1031561,-310.454193115234
-1.65552266986962,1.39404503666471,-4.38729806162225,-3144424.13127452,-241.337982177734
-1.46688172100027,1.35360764339952,-4.22663058736729,-3894397.54708737,-237.531616210938
-0.0528373408120648,0.776569970639271,-3.85396800363868,1727063.79681858,-288.563446044922
-1.57156560270605,1.66281465219061,-4.29900945488626,-2645748.30462521,-263.712219238281
2.935123056836,2.53710603058369,-3.33455803811698,30637747.16147,-310.583221435547
-1.50018282552486,1.65938520135635,-4.23213730088541,-2936103.09378058,-263.588165283203
2.96709593472193,2.53710603058369,-3.07910525363516,31081578.7781146,-312.170867919922
2.935123056836,2.53710603058369,-3.07910525363516,30712435.0865065,-311.232360839844
-1.54014503868177,1.65442862322353,-4.40318548848275,-2291140.05656055,-264.618621826172
-1.53855597201771,1.65340167923685,-4.40494301732627,-2287596.16966867,-264.619812011719
-1.65552266986962,1.39404503666471,-4.38729806162225,-3144424.13127452,-241.337982177734
-1.46688172100027,1.35360764339952,-4.22663058736729,-3894397.54708737,-237.531616210938
2.98682488762406,2.50044511232386,-3.1345316189304,31177476.668751,-313.334136962891
