"x","y","z","y1","y2"
-1.17281201866009,1.67955384353105,-3.85495500733157,-2856578.30441171,-215.867935180664
-3.53456156027491,-0.898836028536855,2.39276880085382,169188733.979927,-304.669403076172
-1.17281201866009,1.67955384353105,-3.85495500733157,-2856578.30441171,-215.867935180664
-3.53456156027491,-0.898836028536855,2.39276880085382,169188733.979927,-304.669403076172
-3.70007717085897,-0.67554280999973,1.63143440590234,99949088.4252843,-292.812347412109
-3.63043649185528,-0.617498328476593,-3.63791946643605,6196040.33669931,-292.147674560547
-3.65907002034285,-0.54504213667238,2.25269176545164,133239620.083954,-301.029174804688
-3.65947750349906,-0.835777373718072,2.26269995226282,151604945.086654,-301.177398681641
-3.60765183238965,-0.829376513637788,2.31752986066311,156591415.916078,-302.344848632812
-3.60131588937086,-0.817139354254562,1.87396483441764,122676919.837491,-297.215301513672
-3.62033816232211,-0.827959403044132,1.63711203743898,108168958.081068,-292.900482177734
-3.7047748396699,-0.534004966244114,1.74872744727352,100141526.327831,-292.873168945312
-3.61999802528122,-0.827947904757858,1.65484623367007,109234525.836081,-293.316314697266
-3.70060697960705,-0.815410574120357,1.75972936895124,114224131.479802,-293.719757080078
-3.61470145815682,-1.00115265742844,1.65895935536731,118480072.038194,-294.291595458984
-3.65915989837673,-0.168219586061792,-4.33505293004356,-5956.316860497,-260.150390625
-3.65615058174154,-0.834994257898917,1.74265835555484,114603398.891576,-294.166748046875
-3.79924497112287,-0.543071461611158,2.54174829598351,155016816.156839,-301.849487304688
-3.65535828811733,-0.833750002137783,2.26581236624433,151795411.727375,-301.26318359375
-3.80735679626266,-0.555328478606585,-4.07928810798039,1991511.62817916,-284.559112548828
-3.6547182019572,-0.836660618411731,1.83875859668892,120811805.007116,-295.622406005859
-3.62981828637312,-0.466813143820632,-3.90329376640574,3135851.15884915,-285.256591796875
-3.61467303395971,-1.02650853179153,1.65629506559592,119667675.594138,-294.358459472656
-3.69599523553254,-0.664117982646442,-3.80422172601386,4757517.4360573,-289.881072998047
-3.61270294102013,-0.826223608281329,2.30847256873064,155535859.160753,-302.209716796875
