"x","y","z","y1","y2"
-0.641272079011159,-3.20028702262789,1.21207031624542,263319318.387001,-354.209838867188
-1.91108887925211,0.747373877344751,-4.30364987345155,-4240251.41153669,-189.298248291016
-1.91108887925211,0.747373877344751,-4.30364987345155,-4240251.41153669,-189.298248291016
-0.554702329612863,-2.84649280677057,-2.4947080452066,43312918.5966899,-341.0966796875
-0.641272079011159,-3.20028702262789,1.21207031624542,263319318.387001,-354.209838867188
-0.543132822381351,-2.84741303251463,-3.86753104608989,22156675.1824252,-313.333526611328
1.28220699177533,-0.197369388465714,-4.32512349752617,8308749.27884549,-269.754730224609
1.1007857724563,4.30900277939708,-3.43390601468018,15494715.4540598,-270.104949951172
1.04100292276279,0.549128392301287,-4.2947452400637,5943991.07269657,-254.627838134766
-0.586415270125241,-0.235116849000642,-4.42887960681409,990634.986088544,-232.778076171875
1.11613865427455,4.74691389291923,-3.63793661585078,18419386.4335016,-283.367034912109
1.2411265445039,4.89555193325122,-3.57521469975988,22068562.9335936,-297.627471923828
-0.900238578127057,-2.80344280876279,-4.05440660772754,17479336.1657147,-273.664337158203
-0.657200800421849,-0.3223876853248,-4.36207553848051,617541.233986378,-229.206161499023
1.07548627584135,4.61474120743924,-3.93489222895096,15702353.998055,-273.093170166016
-4.35116080487456,0.388950566484885,-4.63997623895914,-1136300.4120779,-223.645767211914
-1.86017263653589,1.32462543139161,-4.49882025547218,-2060838.40779227,-201.609680175781
-2.39972578489562,0.780535624544265,-4.29851477598892,-3150191.47778407,-200.692459106445
-1.94560169438601,0.800399045610904,-4.46932608659237,-3296640.37012577,-192.959365844727
1.05192051361722,-0.172781125886108,-4.36070000171006,6811704.82852712,-260.916961669922
1.28220699177533,0.0829056806639992,-4.32512349752617,7828386.27247614,-265.979156494141
-3.8307512464076,0.404835702525374,-4.19146983710594,-1698618.45296654,-213.023361206055
1.06932183594503,-0.000985517088310156,-4.45670065722454,7167154.16731259,-261.477355957031
-4.39438774552264,0.417548915613181,-4.29907275721942,-1370181.13285261,-218.461807250977
1.2795220695809,-0.000653293806360367,-4.31054690272738,7886616.76054421,-267.027557373047
