"x","y","z","y1","y2"
-1.24478014719277,1.03423543445908,-3.94483554415089,-4130078.7245273,-163.457153320312
-0.881653514168591,-1.68301207692688,2.77262844204874,306498827.177895,-352.459381103516
-0.850461050192404,-1.30212694293038,2.15759137282511,186723875.013065,-338.553649902344
-0.756359594928351,-1.69731051569874,2.30313046865662,237117449.536293,-341.924285888672
-0.840513643567152,4.16069650289939,-3.6868535050077,3913339.33287102,-282.68505859375
-2.43473735708245,0.532998373109494,1.6574914855857,52611616.4766376,-290.334716796875
-0.82195477108247,-1.72107104178351,2.55680025165423,274553751.312804,-347.671295166016
-0.880853320650177,-1.61384417265278,1.58368283997503,159864441.72685,-334.882354736328
-0.906795762939641,-1.84951525006321,2.29121685256828,248347687.941533,-346.540252685547
-0.844079926888371,-1.03916466090522,1.52335466833481,118289735.743957,-325.902496337891
-0.862634439835093,-1.70306382377904,0.00487827014690145,68666010.4910604,-291.655853271484
-2.82125456926401,-0.972970255561299,1.65936060876737,127754031.559688,-326.96337890625
-0.677216343105474,-1.17954959189804,1.7899974639602,146832164.90302,-332.200531005859
-0.693733680577384,-0.763324755178249,1.52074689855778,102465020.990665,-324.133880615234
-2.59369340912896,0.0707080166260466,1.74135754334505,75395212.5371572,-303.985717773438
-0.880592012530306,-1.68313322450142,2.6753974856139,289379756.766989,-351.430206298828
-2.43473735708245,0.532998373109494,1.6574914855857,52611616.4766376,-290.334716796875
-0.880592012530306,-1.68313322450142,2.6753974856139,289379756.766989,-351.430206298828
-0.677216343105474,-1.17954959189804,1.7899974639602,146832164.90302,-332.200531005859
-0.850088591707123,-1.32885060875222,0.655346693239944,85903920.2652411,-304.063446044922
-0.880613857184479,-1.68049799817505,0.447533192735767,91081893.1863987,-305.828674316406
-2.82125456926401,-0.972970255561299,1.65936060876737,127754031.559688,-326.96337890625
-1.19820865463013,1.4227845208572,-4.55018222649945,-2193066.3143087,-184.176910400391
-0.881389512887831,-1.74011025029953,2.31939297429361,242052313.672117,-346.429534912109
-0.906795762939641,-1.84951525006321,2.29121685256828,248347687.941533,-346.540252685547
