"x","y","z","y1","y2"
-1.29395529510601,0.955386391934106,-4.20895490092339,-4485127.30248699,-173.820358276367
1.77759238207231,-0.683557933043697,-4.96492463675238,23680802.2752244,-286.624938964844
1.59601100634202,-0.934963712273918,-4.57575197275819,14911290.3922741,-278.224243164062
0.247008422680551,0.423473135778298,-4.04320475732216,2186427.05792347,-272.100219726562
1.58758957328179,-0.677259504911467,-4.88298186073763,19415867.2636646,-279.46923828125
-2.55928474437616,0.595089369741803,-4.53028841792689,-1840404.75793952,-238.438430786133
-1.0147456701921,0.394484071696768,-4.10969202617189,-2934525.10771704,-175.941543579102
1.77759238207231,-0.683557933043697,-4.96492463675238,23680802.2752244,-286.624938964844
1.57982991775498,-0.713795854244381,-4.97238888638094,22007723.1844444,-281.876220703125
-0.15603339907887,0.837602023640279,-4.06497066183197,-205689.066651076,-244.45393371582
-1.23021580788628,1.09498518261311,-4.18182803823154,-4433596.75173971,-174.23274230957
1.58758128000682,-0.688725675182118,-4.88218341367602,19437742.8937358,-279.684539794922
1.57774609557333,-0.683174475975384,-4.93636714415785,20800889.6526214,-280.421722412109
1.58634726582483,-0.687856418650667,-4.94438793836191,21133951.4023062,-280.955596923828
-2.63845504478687,0.529148233445719,-4.19050865741918,-2697077.08371335,-231.704177856445
-0.00151323345498955,0.250460060168523,-4.05795180546943,1503382.72713113,-261.636352539062
1.57982991775498,-0.713795854244381,-4.97238888638094,22007723.1844444,-281.876220703125
-0.0737584269713382,0.34842725829561,-4.12097714586973,938079.185708433,-253.535934448242
0.219176701380284,0.488500571834662,-4.1910624931613,1904824.40780339,-267.226989746094
-0.0918154877915093,0.387358500481629,-4.12044920059793,794024.325597495,-251.237182617188
-0.0888034402665107,0.857017757771315,-4.07909173596413,100373.289461523,-246.325714111328
-0.0131319334404976,0.925316720736069,-4.05750571272701,412081.243589401,-248.326797485352
1.57774609557333,-0.683174475975384,-4.93636714415785,20800889.6526214,-280.421722412109
-0.0501706617472973,0.905442682025661,-3.97839909795613,304757.606097013,-247.547744750977
-0.15603339907887,0.837602023640279,-4.06497066183197,-205689.066651076,-244.45393371582
